country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Canada,CAN,12/19/2020,11894,11894,,1279,2319,0.03,0.03,,61,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/20/2020,14492,14492,,2598,2366,0.04,0.04,,63,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/21/2020,20866,20866,,6374,2938,0.06,0.06,,78,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/22/2020,26287,26287,,5421,3589,0.07,0.07,,95,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/23/2020,35089,35089,,8802,4487,0.09,0.09,,119,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/24/2020,45398,45398,,10309,5457,0.12,0.12,,145,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/25/2020,45700,45700,,302,5012,0.12,0.12,,133,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/26/2020,48719,48719,,3019,5261,0.13,0.13,,139,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/27/2020,52280,52280,,3561,5398,0.14,0.14,,143,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/28/2020,59449,59449,,7169,5512,0.16,0.16,,146,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/29/2020,70749,70749,,11300,6352,0.19,0.19,,168,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/30/2020,79482,79482,,8733,6342,0.21,0.21,,168,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,12/31/2020,95832,95832,,16350,7205,0.25,0.25,,191,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/1/2021,104347,104347,,8515,8378,0.28,0.28,,222,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/2/2021,112425,112425,,8078,9101,0.3,0.3,,241,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/3/2021,117727,117727,,5302,9350,0.31,0.31,,248,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/4/2021,136759,136759,,19032,11044,0.36,0.36,,293,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/5/2021,155527,155527,,18768,12111,0.41,0.41,,321,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/6/2021,183690,183690,,28163,14887,0.49,0.49,,394,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/7/2021,219464,219464,,35774,17662,0.58,0.58,,468,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/8/2021,261234,261234,,41770,22412,0.69,0.69,,594,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/9/2021,297352,297352,,36118,26418,0.79,0.79,,700,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/10/2021,321049,321049,,23697,29046,0.85,0.85,,770,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/11/2021,360160,360160,,39111,31914,0.95,0.95,,846,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/12/2021,388493,388493,,28333,33281,1.03,1.03,,882,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/13/2021,419209,419209,,30716,33646,1.11,1.11,,891,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/14/2021,459492,459492,,40283,34290,1.22,1.22,,909,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/15/2021,507687,507687,,48195,35208,1.35,1.35,,933,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/16/2021,543291,543291,,35604,35134,1.44,1.44,,931,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/17/2021,570742,570742,,27451,35670,1.51,1.51,,945,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/18/2021,614666,614666,,43924,36358,1.63,1.63,,963,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/19/2021,651139,651139,,36473,37521,1.73,1.73,,994,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/20/2021,696242,696242,,45103,39576,1.84,1.84,,1049,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/21/2021,738864,738864,,42622,39910,1.96,1.96,,1057,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/22/2021,776606,776606,,37742,38417,2.06,2.06,,1018,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/23/2021,801238,801238,,24632,36850,2.12,2.12,,976,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/24/2021,816451,816451,,15213,35101,2.16,2.16,,930,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Canada,CAN,1/25/2021,839949,839949,,23498,32183,2.23,2.23,,853,"Moderna, Pfizer/BioNTech",COVID-19 Canada Open Data Working Group,https://github.com/ishaberry/Covid19Canada
Chile,CHL,12/24/2020,420,420,,,,0,0,,,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,12/25/2020,5191,5191,,4771,4771,0.03,0.03,,250,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,12/26/2020,8335,8335,,3144,3958,0.04,0.04,,207,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,12/27/2020,8646,8646,,311,2742,0.05,0.05,,143,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,12/28/2020,,,,,2069,,,,108,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,12/29/2020,,,,,1665,,,,87,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,12/30/2020,,,,,1396,,,,73,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,12/31/2020,,,,,1204,,,,63,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/1/2021,,,,,530,,,,28,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/2/2021,,,,,88,,,,5,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/3/2021,,,,,51,,,,3,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/4/2021,9051,9051,,,51,0.05,0.05,,3,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/5/2021,10494,10494,,1443,250,0.05,0.05,,13,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/6/2021,10699,10699,,205,272,0.06,0.06,,14,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/7/2021,,,,,344,,,,18,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/8/2021,,,,,417,,,,22,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/9/2021,,,,,489,,,,26,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/10/2021,,,,,562,,,,29,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/11/2021,,,,,635,,,,33,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/12/2021,,,,,508,,,,27,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/13/2021,14612,11743,2869,,559,0.08,0.06,0.02,29,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/14/2021,18526,12787,5739,3914,1038,0.1,0.07,0.03,54,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/15/2021,21876,13755,8121,3350,1437,0.11,0.07,0.04,75,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/16/2021,21937,13766,8171,61,1366,0.11,0.07,0.04,71,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/17/2021,21972,13781,8191,35,1291,0.11,0.07,0.04,68,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/18/2021,32385,24025,8360,10413,2699,0.17,0.13,0.04,141,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/19/2021,50924,42564,8360,18539,5267,0.27,0.22,0.04,276,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/20/2021,54036,45676,8360,3112,5632,0.28,0.24,0.04,295,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/21/2021,62822,54458,8364,8786,6328,0.33,0.28,0.04,331,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/22/2021,63047,54683,8364,225,5882,0.33,0.29,0.04,308,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/23/2021,63939,55575,8364,892,6000,0.33,0.29,0.04,314,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/24/2021,,,,,6020,,,,315,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Chile,CHL,1/25/2021,64286,55798,8488,,4557,0.34,0.29,0.04,238,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
China,CHN,12/15/2020,1500000,1500000,,,,0.1,0.1,,,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/16/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/17/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/18/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/19/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/20/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/21/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/22/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/23/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/24/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/25/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/26/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/27/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/28/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/29/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/30/2020,,,,,187500,,,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,12/31/2020,4500000,4500000,,,187500,0.31,0.31,,130,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/1/2021,,,,,232143,,,,161,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/2/2021,,,,,276786,,,,192,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/3/2021,,,,,321429,,,,223,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/4/2021,,,,,366071,,,,254,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/5/2021,,,,,410714,,,,285,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/6/2021,,,,,455357,,,,316,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/7/2021,,,,,500000,,,,347,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/8/2021,,,,,500000,,,,347,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
China,CHN,1/9/2021,9000000,9000000,,,500000,0.63,0.63,,347,"CNBG, Sinovac",National Health Commission,https://www.globaltimes.cn/page/202101/1213364.shtml
